date,open,high,low,close,volume
2023-04-24,242.6,245.75,242.05,242.58,729541.0
2023-04-25,242.75,248.85,242.25,247.35,1898404.0
2023-04-26,248.0,248.0,238.5,243.55,3826012.0
2023-04-27,243.5,245.85,243.05,244.3,878420.0
2023-04-28,245.0,247.98,242.5,247.65,2333200.0
2023-05-02,248.0,249.0,245.78,246.68,639508.0
2023-05-03,246.98,248.2,244.65,245.35,615770.0
2023-05-04,245.0,245.35,241.75,242.43,1593217.0
2023-05-05,242.5,243.73,240.88,241.58,643642.0
2023-05-08,242.9,245.73,241.23,244.2,857728.0
2023-05-09,245.53,257.85,245.53,249.3,6563222.0
2023-05-10,250.0,254.25,238.28,253.25,5628014.0
2023-05-11,254.45,254.68,245.4,246.2,2941537.0
2023-05-12,246.53,247.58,244.38,245.0,1324282.0
2023-05-15,240.53,248.68,240.0,246.65,4283367.0
2023-05-16,246.5,247.8,242.13,242.7,1919926.0
2023-05-17,242.98,244.08,240.3,242.05,1165170.0
2023-05-18,243.0,245.98,239.25,239.88,1131370.0
2023-05-19,239.88,241.48,232.53,235.83,1651930.0
2023-05-22,235.83,239.8,233.9,239.3,1144253.0
2023-05-23,240.05,241.33,237.58,238.95,1429931.0
2023-05-24,238.95,243.68,238.15,239.73,1145972.0
2023-05-25,240.0,244.48,238.53,240.13,1998466.0
2023-05-26,241.25,241.88,237.5,240.03,1466546.0
2023-05-29,241.5,242.33,239.5,240.38,1167944.0
2023-05-30,241.03,242.25,239.03,239.53,980873.0
2023-05-31,239.5,242.35,238.53,240.3,1649163.0
2023-06-01,237.5,238.2,234.08,235.88,2274400.0
2023-06-02,237.08,237.08,229.0,229.63,1964935.0
2023-06-05,230.0,232.25,228.58,231.78,1099894.0
2023-06-06,232.43,233.58,229.58,231.35,1057557.0
2023-06-07,231.8,234.3,231.65,233.98,775889.0
2023-06-08,233.98,235.48,230.7,231.15,1026908.0
2023-06-09,231.75,233.25,230.9,231.53,544778.0
2023-06-12,230.78,233.25,229.7,231.45,733819.0
2023-06-13,231.55,233.43,230.5,232.1,832460.0
2023-06-14,232.4,235.18,231.1,234.73,1099313.0
2023-06-15,235.83,236.2,232.23,233.68,776158.0
2023-06-16,234.5,234.63,231.85,233.38,721212.0
2023-06-19,234.03,234.38,229.05,229.7,871691.0
2023-06-20,229.13,233.5,227.93,233.13,1405941.0
2023-06-21,235.1,241.0,233.08,240.2,2770163.0
2023-06-22,241.9,248.95,240.4,243.05,3506243.0
2023-06-23,244.28,244.53,237.15,238.25,834078.0
2023-06-26,237.5,242.23,236.7,241.6,936088.0
2023-06-27,242.5,244.0,237.03,237.5,1429852.0
2023-06-28,237.5,239.23,235.53,237.63,1102957.0
2023-06-30,237.75,239.38,236.13,236.68,1300342.0
2023-07-03,237.58,242.25,237.1,241.38,1467835.0
2023-07-04,242.05,243.75,238.33,239.0,612374.0
2023-07-05,240.3,242.8,239.38,242.2,777738.0
2023-07-06,242.0,246.5,241.38,244.65,1465392.0
2023-07-07,244.03,250.5,244.03,247.65,2477797.0
2023-07-10,248.88,248.88,241.0,241.58,867310.0
2023-07-11,242.7,246.0,240.88,243.38,964907.0
2023-07-12,244.0,248.88,244.0,246.33,1054410.0
2023-07-13,246.33,247.2,240.58,241.5,816020.0
2023-07-14,242.45,244.98,240.55,243.83,1109015.0
2023-07-17,243.7,246.5,243.35,244.63,884110.0
2023-07-18,246.03,247.5,243.33,246.58,1538136.0
2023-07-19,247.48,249.85,246.6,248.53,1743877.0
2023-07-20,248.53,249.38,245.03,245.65,801055.0
2023-07-21,245.48,249.5,244.1,247.15,1240245.0
2023-07-24,247.0,247.0,233.45,235.28,4312047.0
2023-07-25,236.5,240.25,235.68,236.83,1576548.0
2023-07-26,237.45,238.03,234.45,234.83,948033.0
2023-07-27,236.25,238.2,229.2,230.03,1980023.0
2023-07-28,230.95,233.33,229.75,230.93,1615778.0
2023-07-31,231.5,231.88,228.15,231.55,2565813.0
2023-08-01,232.73,232.8,229.6,230.1,1059243.0
2023-08-02,230.1,231.2,225.03,226.9,1806311.0
2023-08-03,226.75,228.4,224.45,226.25,1319331.0
2023-08-04,227.4,228.43,224.5,227.68,1274412.0
2023-08-07,228.83,229.98,226.9,228.6,1262858.0
2023-08-08,229.1,230.78,227.3,228.98,761710.0
2023-08-09,229.5,230.75,227.5,230.13,704730.0
2023-08-10,230.13,230.38,222.75,224.03,1966979.0
2023-08-11,225.15,225.15,221.48,221.88,662124.0
2023-08-14,222.08,222.4,216.38,217.75,1105403.0
2023-08-16,217.75,218.85,216.03,218.13,1016239.0
2023-08-17,218.0,218.53,216.1,216.78,964164.0
2023-08-18,216.75,218.13,213.5,214.6,797405.0
2023-08-21,216.0,219.88,214.63,219.35,1240904.0
2023-08-22,219.93,221.88,218.1,221.13,971212.0
2023-08-23,221.98,223.35,220.05,222.73,1372778.0
2023-08-24,222.8,223.7,221.13,221.98,1224827.0
2023-08-25,221.98,222.85,219.5,220.4,707613.0
2023-08-28,221.53,223.75,219.85,221.83,579777.0
2023-08-29,222.95,232.43,222.75,231.33,4538976.0
2023-08-30,231.25,233.6,229.05,231.55,1900940.0
2023-08-31,232.25,237.43,231.55,233.85,3117760.0
2023-09-01,235.03,235.98,231.58,233.53,965592.0
2023-09-04,233.53,233.55,230.23,230.95,1209062.0
2023-09-05,230.98,233.4,227.98,229.58,1338686.0
2023-09-06,229.98,235.9,229.63,233.58,2901255.0
2023-09-07,232.8,239.2,230.78,238.63,3240617.0
2023-09-08,238.85,243.28,238.15,240.88,2321331.0
2023-09-11,242.0,242.43,238.1,239.33,1420805.0
2023-09-12,240.08,241.25,228.75,229.65,1828082.0
2023-09-13,231.85,233.9,229.83,231.18,946861.0
2023-09-14,232.3,235.88,231.2,235.63,1069109.0
2023-09-15,236.8,238.63,234.83,236.7,1192738.0
2023-09-18,236.75,237.38,233.55,233.93,458725.0
2023-09-20,231.13,234.25,230.05,231.8,1003641.0
2023-09-21,231.7,232.45,227.3,228.1,862193.0
2023-09-22,227.9,229.75,226.3,227.43,568753.0
2023-09-25,227.35,229.45,226.63,227.53,520248.0
2023-09-26,228.0,229.55,226.85,227.5,349754.0
2023-09-27,228.0,228.98,226.78,227.43,506232.0
2023-09-28,227.43,227.83,224.08,224.9,1339055.0
2023-09-29,225.0,228.53,224.38,227.43,1045038.0
2023-10-03,227.6,233.88,227.53,230.93,2271827.0
2023-10-04,230.95,234.23,226.2,228.8,2062107.0
2023-10-05,229.95,230.4,225.78,228.98,1689176.0
2023-10-06,229.25,231.7,228.53,230.23,839137.0
2023-10-09,227.6,231.0,224.3,230.23,1310570.0
2023-10-10,232.5,232.5,228.18,229.3,826776.0
2023-10-11,230.43,234.5,229.08,230.2,2412542.0
2023-10-12,231.5,239.8,230.55,239.1,2165471.0
2023-10-13,238.53,239.95,235.25,236.1,1540288.0
2023-10-16,236.1,242.45,236.0,240.53,1961860.0
2023-10-17,241.73,246.0,240.55,243.73,2534974.0
2023-10-18,244.98,244.98,239.05,240.38,922351.0
2023-10-19,237.0,237.0,228.1,228.83,4846513.0
2023-10-20,223.73,225.0,200.45,201.6,20787809.0
2023-10-23,202.38,204.23,195.63,196.15,5489086.0
2023-10-25,198.98,200.88,196.08,199.75,3107364.0
2023-10-26,198.5,199.48,191.68,193.43,3330812.0
2023-10-27,195.23,195.5,190.58,191.1,2219322.0
2023-10-30,192.2,194.4,190.55,192.78,2323555.0
2023-10-31,192.98,193.65,190.83,191.18,1801855.0
2023-11-01,192.75,192.75,187.85,190.58,3736273.0
2023-11-02,192.38,197.28,190.53,194.93,2788385.0
2023-11-03,197.0,201.75,196.2,200.3,3126317.0
2023-11-06,201.28,202.35,199.08,200.58,3010466.0
2023-11-07,200.98,201.95,196.78,200.25,1769453.0
2023-11-08,201.0,201.0,196.25,197.95,2244270.0
2023-11-09,197.75,198.93,195.3,197.53,1856318.0
2023-11-10,197.48,197.78,195.48,197.08,791206.0
2023-11-12,198.85,199.38,198.03,198.9,179041.0
2023-11-13,198.9,198.98,195.53,196.2,2127037.0
2023-11-15,196.7,197.0,192.08,193.65,5358690.0
2023-11-16,194.65,195.25,192.85,194.05,2136034.0
2023-11-17,194.18,195.95,193.88,194.33,3406339.0
2023-11-20,195.48,195.48,191.33,192.6,2235864.0
2023-11-21,194.5,196.88,193.3,194.25,2271724.0
2023-11-22,194.75,196.23,194.0,194.75,1616492.0
2023-11-23,195.65,196.23,194.18,195.15,1750873.0
2023-11-24,195.5,197.13,195.25,196.0,1359246.0
2023-11-28,196.5,196.5,193.95,194.8,2300124.0
2023-11-29,195.0,196.03,194.55,195.15,1420821.0
2023-11-30,195.0,195.28,192.5,194.55,2786914.0
2023-12-01,195.5,200.4,194.75,197.38,2915746.0
2023-12-04,199.0,202.38,197.3,200.6,3024076.0
2023-12-05,202.13,203.18,199.58,201.93,2380552.0
2023-12-06,202.5,203.28,200.0,200.35,1873856.0
2023-12-07,201.5,205.15,200.5,204.0,2986803.0
2023-12-08,204.98,206.1,199.15,200.55,2563420.0
2023-12-11,201.9,203.05,200.25,200.93,3180661.0
2023-12-12,201.53,201.93,196.75,197.45,2356964.0
2023-12-13,197.5,199.48,196.53,197.83,2113742.0
2023-12-14,199.0,199.78,197.88,199.13,1328010.0
2023-12-15,202.5,202.5,199.4,200.03,2587575.0
2023-12-18,200.95,204.5,199.58,204.18,2456035.0
2023-12-19,204.5,204.5,201.05,203.68,2333908.0
2023-12-20,204.5,207.35,198.23,199.18,4901645.0
2023-12-21,197.73,202.1,196.58,201.28,1281903.0
2023-12-22,202.48,204.65,201.3,204.03,1823456.0
2023-12-26,204.33,206.73,204.08,205.93,1976711.0
2023-12-27,206.75,206.85,204.23,205.38,2049985.0
2023-12-28,205.5,207.9,205.03,206.93,2138964.0
2023-12-29,206.95,210.45,205.0,209.18,3057199.0
2024-01-01,210.2,213.03,209.5,210.63,2097206.0
2024-01-02,210.5,213.85,208.03,212.95,2717197.0
2024-01-03,211.65,213.48,210.5,211.1,1643005.0
2024-01-04,211.1,214.0,210.55,212.2,1417133.0
2024-01-05,213.5,217.25,213.0,215.43,3389229.0
2024-01-08,216.45,216.45,211.78,212.68,1756300.0
2024-01-09,213.18,216.0,212.05,214.5,1682370.0
2024-01-10,210.0,210.9,204.2,208.9,4117379.0
2024-01-11,209.53,213.25,207.85,212.58,2816509.0
2024-01-12,212.58,215.2,210.7,213.9,2826991.0
2024-01-15,215.23,217.25,212.85,216.4,2026831.0
2024-01-16,217.43,217.43,213.7,216.9,2838638.0
2024-01-17,213.5,218.28,212.08,216.43,2594250.0
2024-01-18,216.43,219.78,211.55,219.0,2413445.0
2024-01-19,222.1,223.9,219.58,223.1,2803294.0
2024-01-20,224.48,224.93,220.75,221.85,981125.0
2024-01-23,222.1,223.9,217.0,217.93,2978033.0
2024-01-24,217.5,220.75,214.58,217.45,1917668.0
2024-01-25,218.0,219.85,201.63,202.58,8389973.0
2024-01-29,204.95,210.75,202.2,209.55,3879117.0
2024-01-30,213.45,215.85,209.15,212.8,3803274.0
2024-01-31,213.03,216.4,212.18,215.2,1591977.0
2024-02-01,216.5,220.95,215.7,219.63,3232716.0
2024-02-02,219.63,223.75,219.63,222.58,2200538.0
2024-02-05,224.5,226.25,219.15,219.98,2983394.0
2024-02-06,222.0,227.78,221.0,226.93,2720975.0
2024-02-07,229.5,229.5,224.28,224.65,2102940.0
2024-02-08,226.53,229.2,219.55,219.95,2187859.0
2024-02-09,220.0,221.4,213.2,219.98,1417071.0
2024-02-12,220.48,220.75,212.7,213.55,1243496.0
2024-02-13,213.78,217.9,211.2,217.45,1647603.0
2024-02-14,216.95,219.2,213.35,218.45,755442.0
2024-02-15,218.45,225.95,218.18,222.35,2022907.0
2024-02-16,223.4,223.4,219.1,219.95,1229031.0
2024-02-19,220.85,222.0,218.93,219.85,1056171.0
2024-02-20,220.25,221.35,216.68,219.95,1008187.0
2024-02-21,220.0,221.5,216.95,218.93,1829764.0
2024-02-22,219.25,221.73,216.83,220.65,1214129.0
2024-02-23,222.1,222.33,218.18,218.9,1214124.0
2024-02-26,218.5,219.33,215.0,215.43,3040318.0
2024-02-27,215.33,216.45,210.1,211.05,1075337.0
2024-02-28,211.0,213.18,207.1,207.93,1195280.0
2024-02-29,208.95,214.43,206.05,213.0,1779119.0
2024-03-01,213.85,217.5,212.68,216.88,1205258.0
2024-03-02,217.5,218.8,216.03,217.53,93603.0
2024-03-04,218.7,227.65,218.1,223.3,2564924.0
2024-03-05,225.0,230.0,223.63,229.28,3644177.0
2024-03-06,229.2,229.2,212.15,215.05,10074990.0
2024-03-07,210.0,216.43,205.6,215.05,4024815.0
2024-03-11,215.7,215.7,210.75,211.93,1268390.0
2024-03-12,213.5,218.98,211.53,213.08,3536408.0
2024-03-13,213.58,214.5,201.7,203.78,2492998.0
2024-03-14,203.75,207.85,200.6,205.45,1662621.0
2024-03-15,205.45,207.0,202.0,206.28,2072597.0
2024-03-18,205.5,206.9,202.8,204.98,1199492.0
2024-03-19,205.0,205.03,200.28,203.05,1620850.0
2024-03-20,203.0,203.0,198.58,201.63,1432359.0
2024-03-21,202.75,206.88,201.05,206.38,2357340.0
2024-03-22,206.5,208.23,203.63,206.38,1812773.0
2024-03-26,206.05,210.2,205.0,209.28,1309285.0
2024-03-27,211.3,214.18,209.7,212.73,2203732.0
2024-03-28,214.88,216.48,212.68,215.4,2933803.0
2024-04-01,215.45,221.68,215.45,220.18,2347813.0
2024-04-02,220.18,223.98,220.18,221.83,2056604.0
2024-04-03,221.83,223.95,218.18,220.68,1629254.0
2024-04-04,220.78,222.5,217.25,218.55,2340885.0
2024-04-05,218.6,234.5,218.03,230.05,11729046.0
2024-04-08,230.95,241.0,229.05,237.68,6406210.0
2024-04-09,238.23,239.5,234.58,237.9,1600481.0
2024-04-10,237.88,241.35,237.38,238.53,3303631.0
2024-04-12,238.0,238.0,230.95,231.55,2551078.0
2024-04-15,227.5,244.5,227.5,235.18,10968356.0
2024-04-16,235.25,237.1,230.75,231.35,2467374.0
2024-04-18,233.5,235.18,217.68,218.65,5070601.0
2024-04-19,218.65,224.3,216.08,218.1,5765036.0
2024-04-22,220.5,220.8,216.5,218.58,2913512.0
2024-04-23,220.75,225.63,219.3,224.25,3184029.0
2024-04-24,226.15,228.38,225.2,226.53,2396664.0
2024-04-25,226.53,228.0,223.3,226.53,2658787.0
2024-04-26,226.53,231.83,226.53,230.03,1521118.0
2024-04-29,230.13,232.25,229.08,231.05,1107868.0
2024-04-30,232.28,238.88,231.08,234.6,3477668.0
2024-05-02,235.75,236.38,228.5,231.8,2959722.0
2024-05-03,234.0,234.0,224.5,227.6,2211729.0
2024-05-06,229.0,229.63,221.0,221.48,2282143.0
2024-05-07,223.28,225.75,216.3,218.28,4354604.0
2024-05-08,215.0,234.2,214.35,225.6,13730654.0
2024-05-09,225.6,233.5,218.8,220.0,4715296.0
2024-05-10,222.0,228.4,220.2,223.0,4143546.0
2024-05-13,225.0,225.45,216.03,217.35,1971398.0
2024-05-14,218.03,224.43,215.23,222.25,3177923.0
2024-05-15,222.25,224.1,216.7,219.9,4336704.0
2024-05-16,221.38,222.45,218.28,220.15,1022423.0
2024-05-17,221.0,221.5,217.75,220.25,1613838.0
2024-05-18,220.5,222.5,220.5,222.0,123142.0
2024-05-21,222.0,222.78,220.0,220.43,1049960.0
2024-05-22,221.5,221.9,217.73,220.65,2535738.0
2024-05-23,222.0,227.63,220.48,227.18,2275905.0
2024-05-24,226.48,232.95,224.35,230.38,3842109.0
2024-05-27,230.48,234.6,228.83,230.58,2492958.0
2024-05-28,230.7,238.5,229.23,236.35,3892841.0
2024-05-29,235.0,236.73,229.1,230.75,5194983.0
2024-05-30,230.75,231.63,226.0,228.33,2755136.0
2024-05-31,225.68,227.7,216.85,220.98,42107600.0
2024-06-03,232.5,235.6,226.1,234.48,4744746.0
2024-06-04,232.5,232.85,211.5,221.13,8899102.0
2024-06-05,221.58,224.5,217.7,223.33,5175508.0
2024-06-06,227.5,233.28,226.0,230.3,5942798.0
2024-06-07,231.5,237.0,228.58,233.5,4401749.0
2024-06-10,236.98,242.3,234.0,235.0,5473439.0
2024-06-11,234.0,238.0,231.65,235.3,5727192.0
2024-06-12,238.0,240.8,235.78,238.6,3966257.0
2024-06-13,240.85,245.23,239.25,243.53,4092669.0
2024-06-14,245.0,245.18,240.5,241.3,1609258.0
2024-06-18,242.0,242.35,238.38,241.18,1106421.0
2024-06-19,241.5,241.98,234.83,235.2,2000817.0
2024-06-20,236.5,241.98,234.3,238.4,2341400.0
2024-06-21,241.0,241.0,234.8,235.55,2405603.0
2024-06-24,237.5,239.3,235.7,237.28,2489647.0
2024-06-25,237.95,240.93,236.38,236.98,1328168.0
2024-06-26,236.98,238.35,235.03,237.4,1584495.0
2024-06-27,237.4,242.08,236.55,241.3,3079854.0
2024-06-28,241.5,254.85,241.5,251.85,10382393.0
2024-07-01,253.35,264.4,251.43,262.45,6733235.0
2024-07-02,264.5,268.75,258.0,259.8,6355927.0
2024-07-03,260.0,261.68,256.8,258.73,1165392.0
2024-07-04,259.45,261.2,257.0,259.1,1207548.0
2024-07-05,259.5,263.0,257.55,261.15,1720293.0
2024-07-08,262.98,263.45,258.43,262.5,2057831.0
2024-07-09,264.15,265.08,259.28,261.2,1278261.0
2024-07-10,265.08,270.23,260.03,263.78,4784575.0
2024-07-11,264.5,266.23,259.58,265.4,1293225.0
2024-07-12,265.5,267.3,261.78,262.75,1514123.0
2024-07-15,263.5,269.2,260.8,266.65,2486355.0
2024-07-16,267.0,271.35,264.8,270.38,3459345.0
2024-07-18,271.7,275.45,265.78,266.88,3350226.0
2024-07-19,269.75,269.75,262.03,264.43,1330245.0
2024-07-22,263.98,273.98,261.63,272.28,2349542.0
2024-07-23,273.5,273.5,258.15,267.05,1796602.0
2024-07-24,267.85,276.7,266.28,274.4,2792682.0
2024-07-25,272.5,273.6,265.0,267.5,2452392.0
2024-07-26,269.73,271.43,265.3,270.25,2332952.0
2024-07-29,272.5,277.5,270.65,272.08,1798902.0
2024-07-30,271.0,278.18,271.0,276.73,2796456.0
2024-07-31,277.5,279.7,273.58,274.0,1155522.0
2024-08-01,275.68,276.78,269.8,270.83,630255.0
2024-08-02,265.5,271.55,265.5,269.05,571093.0
2024-08-05,260.0,266.1,256.65,264.1,2968057.0
2024-08-06,265.0,274.5,264.4,267.8,2790578.0
2024-08-07,271.5,274.43,269.03,273.88,1043395.0
2024-08-08,273.38,273.48,270.05,270.98,1093035.0
2024-08-09,272.23,272.48,265.55,268.7,1592424.0
2024-08-12,268.53,272.5,266.75,271.48,1312776.0
2024-08-13,273.5,275.5,269.53,270.33,1147785.0
2024-08-14,270.98,272.43,268.25,269.25,478064.0
2024-08-16,269.5,273.25,269.2,272.93,764059.0
2024-08-19,272.5,277.5,271.53,274.08,1294407.0
2024-08-20,275.0,276.48,271.4,274.23,846656.0
2024-08-21,275.0,277.3,274.13,275.15,723902.0
2024-08-22,275.5,276.98,269.85,270.2,1778307.0
2024-08-23,270.25,271.3,261.38,262.03,1428892.0
2024-08-26,264.0,264.6,260.85,262.58,675313.0
2024-08-27,262.5,267.68,259.98,267.08,1427104.0
2024-08-28,269.0,270.0,267.53,269.35,1425394.0
2024-08-29,269.95,273.6,268.8,271.68,2223470.0
2024-08-30,274.5,280.38,272.93,276.4,3658502.0
2024-09-02,277.05,285.18,272.35,273.75,4845177.0
2024-09-03,273.75,278.23,272.48,277.73,3042354.0
2024-09-04,276.78,278.95,271.45,274.5,1464043.0
2024-09-05,276.13,281.25,275.0,278.0,2760660.0
2024-09-06,278.3,280.9,267.78,271.18,2094524.0
2024-09-09,269.28,272.5,263.1,266.03,1327106.0
2024-09-10,267.25,270.6,266.6,269.83,719321.0
2024-09-11,270.5,270.7,262.33,263.93,1193376.0
2024-09-12,265.0,266.2,260.75,262.4,649028.0
2024-09-13,261.95,262.63,258.03,258.58,893118.0
2024-09-16,259.0,265.63,258.58,264.93,3036959.0
2024-09-17,274.5,281.38,272.78,274.05,16618937.0
2024-09-18,273.98,276.9,266.53,267.75,3150517.0
2024-09-19,269.5,273.68,266.75,271.3,2310330.0
2024-09-20,270.5,271.53,265.18,269.45,2853876.0
2024-09-23,269.28,274.08,267.0,273.48,1163966.0
2024-09-24,275.25,276.75,273.5,275.08,2282741.0
2024-09-25,274.68,279.25,273.08,274.78,2055307.0
2024-09-26,274.65,275.43,269.8,274.45,1669285.0
2024-09-27,274.48,278.0,273.75,274.75,1527692.0
2024-09-30,274.5,280.18,272.15,279.28,1613001.0
2024-10-01,280.75,284.78,277.03,279.2,3744429.0
2024-10-03,271.5,280.4,271.5,277.15,2655279.0
2024-10-04,277.15,277.9,272.23,274.68,1776842.0
2024-10-07,276.5,276.53,266.68,271.08,2927376.0
2024-10-08,268.75,274.6,265.4,266.48,2011777.0
2024-10-09,269.15,271.85,264.95,266.25,2109999.0
2024-10-10,266.95,271.0,266.95,270.45,2034738.0
2024-10-11,270.45,271.0,267.03,270.28,1576334.0
2024-10-14,270.0,270.0,255.75,259.0,2818538.0
2024-10-15,259.45,263.98,258.0,262.33,1947320.0
2024-10-16,262.1,262.73,256.55,259.28,1146069.0
2024-10-17,259.0,259.28,251.0,252.28,1777516.0
2024-10-18,240.0,243.28,219.68,225.85,18330579.0
2024-10-21,227.8,231.0,220.35,221.58,2411406.0
2024-10-22,221.58,225.43,215.75,216.53,2745080.0
2024-10-23,216.5,218.5,214.53,216.58,2849812.0
2024-10-24,217.5,218.2,213.28,214.18,1379052.0
2024-10-25,214.18,215.6,204.95,206.78,1808138.0
2024-10-28,207.93,208.5,201.75,202.35,1764945.0
2024-10-29,205.48,212.85,205.18,208.6,5642218.0
2024-10-30,208.53,214.48,208.1,210.45,2206577.0
2024-10-31,210.68,211.98,207.83,210.08,1993823.0
2024-11-01,212.35,212.4,210.25,210.85,178609.0
2024-11-04,211.5,211.65,204.68,206.3,1315800.0
2024-11-05,207.0,211.43,204.85,210.28,1788913.0
2024-11-06,211.5,216.38,210.58,215.93,1861448.0
2024-11-07,216.5,221.45,215.4,218.4,2149816.0
2024-11-08,218.48,222.6,216.78,221.18,3433842.0
2024-11-11,221.08,222.78,218.6,220.48,2918325.0
2024-11-12,218.03,218.93,212.18,213.65,3500647.0
2024-11-13,212.15,213.93,208.7,209.75,5029555.0
2024-11-14,210.0,210.93,201.8,202.9,2738096.0
2024-11-18,185.0,186.55,161.55,162.53,47575269.0
2024-11-19,164.5,164.75,158.38,160.23,14810634.0
2024-11-21,160.23,160.3,153.05,155.7,9039218.0
2024-11-22,158.03,159.25,155.05,156.33,9643056.0
2024-11-25,159.55,163.0,158.58,162.08,6014776.0
2024-11-26,161.55,164.03,159.6,160.0,3662145.0
2024-11-27,160.48,161.5,158.63,159.75,2429975.0
2024-11-28,160.25,162.3,158.9,159.73,3920248.0
2024-11-29,160.45,165.83,156.73,163.53,6475134.0
2024-12-02,165.0,172.33,163.15,171.78,7792673.0
2024-12-03,173.0,181.35,170.5,180.63,9223340.0
2024-12-04,180.5,182.98,177.8,180.13,3985267.0
2024-12-05,187.0,192.9,180.25,191.73,21600645.0
2024-12-06,193.5,194.95,191.3,192.0,8067105.0
2024-12-09,193.5,194.83,188.85,192.78,4426139.0
2024-12-10,194.5,197.15,192.5,193.0,7814225.0
2024-12-11,194.25,197.48,191.08,196.4,5916650.0
2024-12-12,196.48,197.6,192.18,193.55,2961822.0
2024-12-13,193.18,196.43,189.3,196.1,4269375.0
2024-12-16,197.38,199.93,194.88,197.15,4490416.0
2024-12-17,196.98,197.28,190.0,190.68,4169090.0
2024-12-18,191.03,200.95,189.13,199.2,11837739.0
2024-12-19,196.03,197.23,192.08,194.93,4797210.0
2024-12-20,195.03,197.75,192.05,194.15,4058988.0
2024-12-23,190.0,198.05,188.68,195.05,6594957.0
2024-12-24,195.8,203.48,195.8,198.68,9934284.0
2024-12-26,199.5,202.5,194.75,195.25,3741597.0
2024-12-27,195.85,196.88,194.25,195.05,1511040.0
2024-12-30,195.1,205.03,194.55,203.65,5416437.0
2024-12-31,204.0,208.85,200.73,207.83,4287712.0
2025-01-01,207.95,207.95,204.03,205.15,1095471.0
2025-01-02,205.53,216.0,205.53,212.85,4333385.0
2025-01-03,214.0,226.7,211.7,220.68,9961631.0
2025-01-06,220.48,221.25,209.53,212.08,3134274.0
2025-01-07,215.0,216.88,209.83,215.38,4572328.0
2025-01-08,214.5,214.5,203.0,203.73,4591994.0
2025-01-09,203.8,217.98,203.5,209.75,22865384.0
2025-01-10,212.45,216.13,204.33,206.4,5582271.0
2025-01-13,204.05,206.48,200.0,203.08,3696494.0
2025-01-14,203.95,208.35,203.08,205.63,4099788.0
2025-01-15,206.48,207.5,200.65,201.08,2452398.0
2025-01-16,202.5,208.15,198.3,198.75,2655537.0
2025-01-17,198.95,204.73,198.35,202.5,2906979.0
2025-01-20,202.5,202.6,198.13,201.2,2412027.0
2025-01-21,201.43,203.98,197.18,197.88,1689852.0
2025-01-22,199.03,199.08,189.03,193.75,3099642.0
2025-01-23,193.75,196.55,192.15,195.8,2324266.0
2025-01-24,196.0,196.95,190.5,191.63,1423413.0
2025-01-27,190.33,192.55,185.35,188.75,3267327.0
2025-01-28,192.35,193.68,180.53,191.4,6916290.0
2025-01-29,201.0,202.6,193.08,195.23,6917953.0
2025-01-30,196.5,199.75,194.23,197.85,3540024.0
2025-01-31,197.0,203.45,194.95,201.8,5892285.0
2025-02-01,201.8,204.95,193.29,194.21,2339526.0
2025-02-03,194.53,196.79,190.75,191.67,2496868.0
2025-02-04,193.0,194.77,188.19,194.12,3051496.0
2025-02-05,197.25,207.18,197.25,204.82,13557815.0
2025-02-06,205.0,209.53,200.32,202.33,8899887.0
2025-02-07,202.8,203.29,198.1,198.9,1635563.0
2025-02-10,200.0,201.0,194.6,195.68,1879497.0
2025-02-11,195.49,195.49,189.35,192.35,3649738.0
2025-02-12,191.8,191.8,185.9,190.6,4012219.0
2025-02-13,190.6,196.5,190.4,191.01,3205862.0
2025-02-14,192.78,193.53,183.28,185.67,2613682.0
2025-02-17,186.21,191.0,181.5,190.25,3480699.0
2025-02-18,190.25,193.44,186.29,192.34,3424714.0
2025-02-19,189.8,194.69,189.53,193.9,1055318.0
2025-02-20,193.95,204.96,192.5,203.61,6177432.0
2025-02-21,202.61,206.61,200.51,201.4,3227692.0
2025-02-24,196.0,200.44,195.05,197.67,5579329.0
2025-02-25,197.67,199.6,195.07,198.18,2219346.0
2025-02-27,198.6,199.0,192.54,195.99,3713018.0
2025-02-28,193.7,195.57,187.57,189.48,2740916.0
2025-03-03,188.1,190.6,181.23,182.53,9249524.0
2025-03-04,181.0,181.93,175.91,180.59,4579269.0
2025-03-05,181.5,185.8,179.41,182.32,10584000.0
2025-03-06,184.51,190.0,183.63,188.09,7870658.0
2025-03-07,189.0,191.5,186.0,188.49,5119736.0
2025-03-10,188.0,190.73,182.16,183.02,1765266.0
2025-03-11,181.51,187.6,181.4,187.16,1733905.0
2025-03-12,188.03,190.0,183.46,188.32,2533846.0
2025-03-13,189.95,189.95,184.5,184.88,1995244.0
2025-03-17,184.9,189.76,183.82,187.61,2305551.0
2025-03-18,188.85,191.3,187.71,190.53,1822842.0
2025-03-19,191.5,194.36,190.61,193.29,2148744.0
2025-03-20,199.4,201.64,195.0,197.6,5390824.0
2025-03-21,197.79,200.4,194.0,198.14,6396200.0
2025-03-24,202.5,208.88,201.75,203.47,5402881.0
2025-03-25,205.0,205.0,198.01,199.4,3052789.0
2025-03-26,199.7,201.12,194.49,195.06,2126431.0
2025-03-27,195.0,199.45,193.47,195.5,3302639.0
2025-03-28,197.99,204.36,193.85,203.12,6862377.0
2025-04-01,201.0,204.88,200.15,201.41,3996981.0
